12, 02, 42, 房间00, 密码, 00040030, 00, 00, 游戏状态, 25, 用户进入, 0
12, 38, 15, 房间02, 密码, 00040030, 00, 00, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=2[1]=-2[2]=0[3]=0[4]=0[5]=0
12, 38, 16, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 38, 17, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 38, 18, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 38, 19, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 38, 20, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 38, 21, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 38, 22, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 38, 23, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 38, 24, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 38, 24, 房间02, 密码, 00040030, 00, 00, 游戏状态, 24, 服务器, 游戏开始				
12, 38, 26, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
12, 38, 27, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 21, 定时器, 32, 下注完成定时器
12, 38, 27, 房间02, 密码, 00040030, 00, 00, 			游戏状态, 22, 服务器, 通知发牌信息	   		, iStartPos=0, iUserCard={[0]=_0x27_0x29_0x0A_0x31_0x1C[1]=_0x3A_0x39_0x07_0x3B_0x0C[2]=_0x00_0x00_0x00_0x00_0x00[3]=_0x00_0x00_0x00_0x00_0x00[4]=_0x00_0x00_0x00_0x00_0x00[5]=_0x00_0x00_0x00_0x00_0x00}, iUserCardCount={[0]=5[1]=5[2]=0[3]=0[4]=0[5]=0}
12, 38, 28, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
12, 38, 28, 房间02, 密码, 00040030, 00, 00, 游戏状态, 22, 服务器, 发牌完成		   		
12, 38, 28, 房间02, 密码, 00040030, 00, 00, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
12, 38, 29, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 23, 定时器, 48, 
12, 38, 39, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
12, 38, 48, 房间02, 密码, 00040030, 00, 00, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
12, 38, 48, 房间02, 密码, 00040030, 00, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x3A[1]=0x39[2]=0x3B}, byUpCard{[0]=0x07[1]=0x0C}, iShape=8
12, 38, 50, 房间02, 密码, 00040030, 00, 00, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
12, 38, 50, 房间02, 密码, 00040030, 00, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x27[1]=0x29[2]=0x31}, byUpCard{[0]=0x0A[1]=0x1C}, iShape=10
12, 38, 51, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
12, 38, 51, 房间02, 密码, 00040030, 00, 00, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=4[1]=-4[2]=0[3]=0[4]=0[5]=0
12, 38, 52, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 38, 53, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 38, 54, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 38, 55, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 38, 56, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 38, 56, 房间02, 密码, 00040030, 00, 00, 游戏状态, 24, 服务器, 游戏开始				
12, 38, 58, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
12, 38, 59, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 21, 定时器, 32, 下注完成定时器
12, 38, 59, 房间02, 密码, 00040030, 00, 00, 			游戏状态, 22, 服务器, 通知发牌信息	   		, iStartPos=1, iUserCard={[0]=_0x1C_0x26_0x0C_0x08_0x18[1]=_0x36_0x24_0x01_0x32_0x38[2]=_0x00_0x00_0x00_0x00_0x00[3]=_0x00_0x00_0x00_0x00_0x00[4]=_0x00_0x00_0x00_0x00_0x00[5]=_0x00_0x00_0x00_0x00_0x00}, iUserCardCount={[0]=5[1]=5[2]=0[3]=0[4]=0[5]=0}
12, 39, 00, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
12, 39, 00, 房间02, 密码, 00040030, 00, 00, 游戏状态, 22, 服务器, 发牌完成		   		
12, 39, 00, 房间02, 密码, 00040030, 00, 00, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
12, 39, 01, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 23, 定时器, 48, 
12, 39, 11, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
12, 39, 16, 房间02, 密码, 00040030, 00, 00, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
12, 39, 16, 房间02, 密码, 00040030, 00, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x1C[1]=0x26[2]=0x0C}, byUpCard{[0]=0x08[1]=0x18}, iShape=0
12, 39, 23, 房间02, 密码, 00040030, 00, 00, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
12, 39, 23, 房间02, 密码, 00040030, 00, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x24[1]=0x01[2]=0x32}, byUpCard{[0]=0x36[1]=0x38}, iShape=6
12, 39, 24, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
12, 39, 24, 房间02, 密码, 00040030, 00, 00, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=-1[1]=1[2]=0[3]=0[4]=0[5]=0
12, 39, 25, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 39, 26, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 39, 27, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 39, 28, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 39, 29, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 39, 30, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 39, 31, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 39, 32, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 39, 33, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 39, 34, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 39, 35, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 39, 36, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 39, 37, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 39, 38, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 39, 39, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 39, 40, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 39, 41, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 39, 42, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 39, 43, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 39, 44, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 39, 45, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 39, 46, 房间02, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 50, 16, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 50, 17, 房间00, 密码, 00040030, 00, 00, 游戏状态, 25, 用户进入, 0
12, 50, 17, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 50, 18, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 50, 19, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 50, 20, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
12, 50, 21, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 02, 45, 房间00, 密码, 00040030, 00, 00, 游戏状态, 25, 用户进入, 0
13, 02, 46, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 02, 47, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 02, 48, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 02, 49, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 02, 50, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 02, 51, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 02, 52, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 02, 53, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 02, 54, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 02, 55, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 02, 56, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 02, 57, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 02, 58, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 02, 59, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 03, 00, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 03, 01, 房间03, 密码, 00040030, 00, 00, 游戏状态, 1, 用户进入, 0
13, 03, 01, 房间03, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
13, 03, 02, 房间03, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
13, 03, 03, 房间03, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
13, 03, 04, 房间03, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
13, 03, 05, 房间03, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
13, 03, 06, 房间03, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
13, 03, 07, 房间03, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
13, 03, 08, 房间03, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
13, 03, 09, 房间03, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
13, 03, 10, 房间03, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
13, 03, 11, 房间03, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
13, 03, 12, 房间03, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
13, 03, 13, 房间03, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
13, 03, 14, 房间03, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
13, 03, 15, 房间03, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
13, 03, 18, 房间00, 密码, 00040030, 00, 00, 游戏状态, 25, 用户进入, 0
13, 03, 19, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 03, 20, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 03, 21, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 03, 22, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 03, 23, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 03, 24, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 03, 25, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 03, 26, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 03, 27, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 03, 28, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 03, 29, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 03, 30, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 03, 31, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 03, 32, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 03, 33, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 58, 10, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 58, 10, 房间00, 密码, 00040030, 00, 00, 游戏状态, 25, 用户进入, 0
13, 58, 11, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 58, 12, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 58, 13, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 58, 14, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 58, 15, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 58, 16, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 58, 17, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 58, 18, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 58, 19, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 58, 20, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 58, 21, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 58, 25, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 58, 25, 房间00, 密码, 00040030, 00, 00, 游戏状态, 25, 用户进入, 0
13, 58, 26, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 58, 27, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 58, 28, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 58, 29, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 58, 30, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 58, 31, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 58, 32, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
13, 58, 33, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 11, 房间00, 密码, 00040030, 00, 00, 游戏状态, 25, 用户进入, 0
14, 58, 11, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 12, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 13, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 14, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 15, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 16, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 17, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 18, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 19, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 20, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 21, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 22, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 23, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 24, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 25, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 27, 房间00, 密码, 00040030, 00, 00, 游戏状态, 25, 用户进入, 0
14, 58, 28, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 29, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 30, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 31, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 32, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 33, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 34, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 35, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 36, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 37, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 38, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 39, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 40, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 41, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 58, 42, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 10, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 11, 房间00, 密码, 00040030, 00, 00, 游戏状态, 25, 用户进入, 0
15, 35, 11, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 12, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 13, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 14, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 15, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 16, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 17, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 18, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 19, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 20, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 21, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 22, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 23, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 24, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 27, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 27, 房间00, 密码, 00040030, 00, 00, 游戏状态, 25, 用户进入, 0
15, 35, 27, 房间00, 密码, 00040030, 00, 00, 游戏状态, 25, 用户进入, 1
15, 35, 28, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 29, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 30, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 31, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 32, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 33, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 34, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 35, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 36, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 37, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 38, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 39, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 40, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 41, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 50, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 51, 房间00, 密码, 00040030, 00, 00, 游戏状态, 25, 用户进入, 0
15, 35, 51, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 52, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 53, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 54, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 55, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 56, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 57, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 58, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 35, 59, 房间00, 密码, 00040030, 00, 00, 游戏状态, 25, 用户进入, 1
15, 35, 59, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 36, 00, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 36, 01, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 36, 02, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
15, 36, 03, 房间00, 密码, 00040030, 00, 00, 游戏状态, 24, 服务器, 游戏开始				
15, 36, 05, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
15, 36, 06, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 21, 定时器, 32, 下注完成定时器
15, 36, 06, 房间00, 密码, 00040030, 00, 00, 			游戏状态, 22, 服务器, 通知发牌信息	   		, iStartPos=0, iUserCard={[0]=_0x03_0x21_0x2A_0x1C_0x38[1]=_0x3B_0x0B_0x07_0x11_0x0A[2]=_0x00_0x00_0x00_0x00_0x00[3]=_0x00_0x00_0x00_0x00_0x00[4]=_0x00_0x00_0x00_0x00_0x00[5]=_0x00_0x00_0x00_0x00_0x00}, iUserCardCount={[0]=5[1]=5[2]=0[3]=0[4]=0[5]=0}
15, 36, 07, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
15, 36, 07, 房间00, 密码, 00040030, 00, 00, 游戏状态, 22, 服务器, 发牌完成		   		
15, 36, 07, 房间00, 密码, 00040030, 00, 00, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
15, 36, 08, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 23, 定时器, 48, 
15, 36, 18, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
15, 36, 26, 房间00, 密码, 00040030, 00, 00, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
15, 36, 26, 房间00, 密码, 00040030, 00, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x03[1]=0x21[2]=0x2A}, byUpCard{[0]=0x1C[1]=0x38}, iShape=0
15, 36, 30, 房间00, 密码, 00040030, 00, 00, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
15, 36, 30, 房间00, 密码, 00040030, 00, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x3B[1]=0x0B[2]=0x0A}, byUpCard{[0]=0x07[1]=0x11}, iShape=10
15, 36, 31, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
15, 36, 31, 房间00, 密码, 00040030, 00, 00, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=-4[1]=4[2]=0[3]=0[4]=0[5]=0
